;;;;CONTRATOS POR MUNICIPIOS DESGLOSADO POR SEXO, TIPO DE CONTRATO Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01039;Moreda de Álava/Moreda Araba;15;0;15;0;0;0;0;15;0;0;0
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01041;Navaridas;6;0;6;0;0;0;0;5;0;1;0
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01042;Okondo;23;1;16;1;0;5;0;0;21;1;1
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01043;Oyón-Oion;92;2;64;5;1;19;1;30;41;9;12
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01044;Peñacerrada-Urizaharra;1;0;1;0;0;0;0;1;0;0;0
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01046;Erriberagoitia/Ribera Alta;8;0;5;0;0;3;0;0;3;0;5
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01047;Ribera Baja/Erribera Beitia;200;2;157;1;3;37;0;1;118;2;79
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01049;Añana;9;1;5;0;0;3;0;0;0;0;9
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01051;Salvatierra/Agurain;128;0;87;3;1;37;0;0;13;3;112
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01052;Samaniego;12;1;8;0;0;3;0;9;3;0;0
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01053;San Millán/Donemiliaga;13;0;4;0;0;8;1;1;0;2;10
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01054;Urkabustaiz;10;0;6;0;0;4;0;0;0;0;10
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01055;Valdegovía/Gaubea;18;0;2;0;0;16;0;0;14;0;4
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01056;Harana/Valle de Arana;0;0;0;0;0;0;0;0;0;0;0
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01057;Villabuena de Álava/Eskuernaga;18;0;14;1;0;3;0;10;3;0;5
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01058;Legutio;107;4;69;14;0;20;0;1;59;15;32
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01059;Vitoria-Gasteiz;7427;179;3752;161;176;3031;128;17;1247;281;5882
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01060;Yécora/Iekora;25;0;14;0;1;10;0;19;0;0;6
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01061;Zalduondo;0;0;0;0;0;0;0;0;0;0;0
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01062;Zambrana;1;0;1;0;0;0;0;1;0;0;0
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01063;Zuia;28;1;13;0;0;14;0;0;1;7;20
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01901;Iruña Oka/Iruña de Oca;122;3;87;11;5;15;1;0;78;7;37
202102;Febrero de 2021;16;País Vasco;1;Araba/Álava;01902;Lantarón;59;2;33;1;0;23;0;1;32;3;23
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20001;Abaltzisketa;21;0;6;1;0;13;1;0;0;1;20
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20002;Aduna;29;2;13;7;1;6;0;0;18;1;10
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20003;Aizarnazabal;20;1;13;2;1;3;0;0;11;1;8
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20004;Albiztur;5;1;2;0;1;1;0;0;5;0;0
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20005;Alegia;29;0;17;3;0;8;1;0;3;4;22
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20006;Alkiza;5;0;0;1;0;3;1;0;1;0;4
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20007;Altzo;11;0;10;0;0;0;1;0;9;1;1
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20008;Amezketa;90;1;7;0;1;78;3;0;2;0;88
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20009;Andoain;205;30;86;6;4;73;6;0;87;12;106
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20010;Anoeta;18;0;9;0;0;9;0;0;1;3;14
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20011;Antzuola;21;1;8;0;0;12;0;0;14;0;7
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20012;Arama;4;1;0;0;1;2;0;0;0;0;4
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20013;Aretxabaleta;261;0;141;3;2;103;12;0;197;3;61
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20014;Asteasu;32;5;11;1;2;11;2;0;10;1;21
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20015;Ataun;14;1;5;0;2;5;1;0;0;1;13
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20016;Aia;21;0;17;1;0;1;2;2;5;1;13
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20017;Azkoitia;156;9;52;7;5;79;4;0;36;5;115
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20018;Azpeitia;186;5;68;14;4;87;8;5;42;20;119
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20019;Beasain;141;9;46;5;12;62;7;1;37;7;96
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20020;Beizama;1;0;1;0;0;0;0;0;0;0;1
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20021;Belauntza;7;0;4;1;0;1;1;0;0;0;7
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20022;Berastegi;3;0;1;0;0;2;0;0;0;0;3
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20023;Berrobi;7;0;3;1;0;3;0;1;3;0;3
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20024;Bidegoian;1;0;1;0;0;0;0;0;0;0;1
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20025;Zegama;17;0;9;0;1;5;2;0;10;0;7
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20026;Zerain;5;0;1;0;0;4;0;1;0;0;4
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20027;Zestoa;72;3;42;10;2;12;3;0;50;2;20
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20028;Zizurkil;51;0;33;7;2;8;1;0;15;10;26
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20029;Deba;121;4;65;10;0;38;4;0;77;4;40
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20030;Eibar;444;11;192;5;16;214;6;0;35;17;392
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20031;Elduain;1;0;1;0;0;0;0;0;1;0;0
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20032;Elgoibar;170;13;81;10;3;59;4;4;77;7;82
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20033;Elgeta;19;0;9;1;1;8;0;0;0;0;19
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20034;Eskoriatza;70;5;28;0;8;28;1;1;32;2;35
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20035;Ezkio-Itsaso;9;0;1;2;0;4;2;0;3;1;5
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20036;Hondarribia;259;13;90;1;4;151;0;29;2;13;215
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20037;Gaintza;0;0;0;0;0;0;0;0;0;0;0
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20038;Gabiria;6;0;3;0;1;2;0;0;0;2;4
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20039;Getaria;32;4;22;0;1;4;1;19;6;0;7
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20040;Hernani;501;13;214;31;10;203;30;0;170;25;306
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20041;Hernialde;0;0;0;0;0;0;0;0;0;0;0
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20042;Ibarra;47;1;14;3;0;23;6;2;19;2;24
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20043;Idiazabal;31;1;15;0;3;11;1;2;13;0;16
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20044;Ikaztegieta;7;0;5;1;0;1;0;0;3;0;4
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20045;Irun;1034;48;541;29;52;327;37;0;159;70;805
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20046;Irura;231;5;96;3;7;120;0;0;18;3;210
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20047;Itsasondo;5;0;2;1;1;1;0;0;2;1;2
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20048;Larraul;1;0;0;0;0;1;0;0;0;0;1
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20049;Lazkao;67;2;16;1;5;43;0;1;5;2;59
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20050;Leaburu;2;0;1;0;0;1;0;0;0;0;2
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20051;Legazpi;140;4;77;2;2;53;2;0;59;0;81
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20052;Legorreta;90;1;57;0;0;32;0;0;85;0;5
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20053;Lezo;106;9;41;11;3;39;3;0;32;9;65
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20054;Lizartza;35;0;23;0;0;10;2;0;32;0;3
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20055;Arrasate/Mondragón;477;5;197;6;16;241;12;0;32;13;432
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20056;Mutriku;53;1;29;0;1;21;1;0;10;9;34
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20057;Mutiloa;149;0;104;0;0;45;0;0;147;1;1
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20058;Olaberria;58;2;32;0;0;24;0;0;21;3;34
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20059;Oñati;206;2;109;5;2;87;1;0;93;0;113
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20060;Orexa;1;0;0;0;1;0;0;0;0;0;1
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20061;Orio;102;4;57;0;3;37;1;6;15;4;77
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20062;Ormaiztegi;39;1;2;25;1;9;1;0;26;0;13
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20063;Oiartzun;558;15;305;22;15;190;11;0;144;16;398
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20064;Pasaia;186;1;99;4;4;73;5;17;9;7;153
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20065;Soraluze/Placencia de las Armas;36;0;11;0;2;22;1;0;6;0;30
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20066;Errezil;3;0;2;0;0;1;0;0;2;0;1
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20067;Errenteria;468;17;242;8;16;171;14;0;104;10;354
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20068;Leintz-Gatzaga;3;0;2;0;0;1;0;0;2;0;1
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20069;Donostia/San Sebastián;5645;134;1896;130;237;3101;147;9;260;149;5227
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20070;Segura;17;0;6;2;0;5;4;0;6;0;11
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20071;Tolosa;246;11;73;5;7;142;8;2;20;12;212
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20072;Urnieta;247;3;168;4;5;62;5;4;63;2;178
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20073;Usurbil;177;12;77;4;5;79;0;1;56;1;119
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20074;Bergara;309;19;156;9;9;115;1;0;108;2;199
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20075;Villabona;40;0;13;3;1;20;3;0;9;5;26
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20076;Ordizia;171;2;73;3;6;86;1;0;50;4;117
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20077;Urretxu;74;2;15;3;3;49;2;0;15;3;56
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20078;Zaldibia;9;0;7;0;0;2;0;0;6;0;3
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20079;Zarautz;337;4;126;7;11;177;12;2;30;5;300
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20080;Zumarraga;62;0;23;1;3;34;1;0;8;5;49
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20081;Zumaia;185;8;68;2;7;100;0;0;81;14;90
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20901;Mendaro;29;2;19;0;1;6;1;0;12;4;13
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20902;Lasarte-Oria;244;7;65;2;11;152;7;0;5;15;224
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20903;Astigarraga;188;6;89;13;5;67;8;7;16;23;142
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20904;Baliarrain;0;0;0;0;0;0;0;0;0;0;0
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20905;Orendain;2;0;0;0;0;2;0;0;0;0;2
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20906;Altzaga;0;0;0;0;0;0;0;0;0;0;0
202102;Febrero de 2021;16;País Vasco;20;Gipuzkoa;20907;Gaztelu;1;0;0;0;0;0;1;0;1;0;0
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48001;Abadiño;550;8;267;17;5;251;2;0;273;7;270
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48002;Abanto y Ciérvana-Abanto Zierbena;282;7;215;6;1;48;5;0;63;14;205
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48003;Amorebieta-Etxano;687;10;429;15;10;217;6;10;178;21;478
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48004;Amoroto;5;0;2;0;0;3;0;0;2;0;3
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48005;Arakaldo;3;0;2;0;0;1;0;0;1;0;2
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48006;Arantzazu;10;0;7;0;0;2;1;0;3;0;7
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48007;Munitibar-Arbatzegi Gerrikaitz;1;0;1;0;0;0;0;0;0;0;1
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48008;Artzentales;22;0;9;0;0;13;0;0;0;0;22
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48009;Arrankudiaga;20;0;6;2;2;6;4;0;0;5;15
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48010;Arrieta;4;0;4;0;0;0;0;4;0;0;0
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48011;Arrigorriaga;170;5;81;9;2;70;3;0;24;34;112
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48012;Bakio;21;0;6;1;1;13;0;1;1;0;19
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48013;Barakaldo;1407;44;524;26;38;745;30;1;138;95;1173
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48014;Barrika;24;1;2;2;2;17;0;1;2;1;20
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48015;Basauri;686;20;375;7;21;258;5;3;149;37;497
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48016;Berango;93;1;57;2;4;29;0;0;35;1;57
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48017;Bermeo;218;10;92;2;3;109;2;8;20;16;174
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48018;Berriatua;80;1;52;4;1;18;4;0;65;2;13
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48019;Berriz;168;3;51;3;1;109;1;0;138;2;28
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48020;Bilbao;9637;227;3772;178;343;4954;163;21;488;457;8671
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48021;Busturia;34;0;1;0;0;30;3;0;0;0;34
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48022;Karrantza Harana/Valle de Carranza;43;1;22;0;2;18;0;3;24;1;15
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48023;Artea;42;1;31;0;0;10;0;0;31;1;10
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48024;Zeanuri;3;0;1;0;0;2;0;0;0;0;3
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48025;Zeberio;15;1;8;1;0;4;1;1;5;2;7
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48026;Dima;21;0;10;0;0;11;0;0;1;2;18
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48027;Durango;566;10;273;6;13;255;9;6;137;19;404
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48028;Ea;3;0;1;1;0;1;0;0;0;3;0
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48029;Etxebarri;147;5;77;7;6;51;1;0;47;21;79
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48030;Etxebarria;44;0;21;1;0;21;1;1;31;1;11
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48031;Elantxobe;0;0;0;0;0;0;0;0;0;0;0
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48032;Elorrio;413;3;293;8;5;100;4;11;197;17;188
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48033;Ereño;3;0;2;0;0;1;0;0;2;0;1
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48034;Ermua;454;2;304;3;6;133;6;0;331;32;91
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48035;Fruiz;13;0;3;0;1;9;0;0;0;0;13
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48036;Galdakao;885;44;516;17;17;283;8;2;90;50;743
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48037;Galdames;17;3;14;0;0;0;0;0;12;4;1
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48038;Gamiz-Fika;11;0;3;0;1;7;0;1;0;1;9
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48039;Garai;5;0;2;0;0;3;0;0;0;2;3
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48040;Gatika;56;1;17;1;0;35;2;0;2;1;53
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48041;Gautegiz Arteaga;1;0;1;0;0;0;0;0;0;1;0
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48042;Gordexola;59;3;26;1;2;26;1;1;5;3;50
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48043;Gorliz;47;0;23;0;2;22;0;0;0;3;44
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48044;Getxo;955;13;249;31;94;511;57;3;25;33;894
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48045;Güeñes;219;0;149;5;2;62;1;8;125;4;82
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48046;Gernika-Lumo;194;4;67;2;10;106;5;1;24;13;156
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48047;Gizaburuaga;10;0;4;0;0;6;0;0;3;0;7
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48048;Ibarrangelu;3;0;2;0;0;1;0;0;0;0;3
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48049;Ispaster;1;0;0;0;1;0;0;0;0;0;1
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48050;Izurtza;14;0;7;1;0;6;0;0;11;0;3
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48051;Lanestosa;30;0;3;0;0;27;0;0;0;0;30
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48052;Larrabetzu;63;3;42;4;2;10;2;4;1;8;50
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48053;Laukiz;15;0;6;0;2;7;0;0;0;1;14
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48054;Leioa;946;8;393;9;23;505;8;0;147;71;728
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48055;Lemoa;92;1;67;3;1;20;0;1;24;5;62
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48056;Lemoiz;0;0;0;0;0;0;0;0;0;0;0
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48057;Lekeitio;58;0;25;0;1;32;0;6;0;2;50
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48058;Mallabia;112;2;79;0;3;26;2;0;87;4;21
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48059;Mañaria;4;1;2;0;0;1;0;0;2;0;2
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48060;Markina-Xemein;83;3;43;1;0;35;1;1;19;1;62
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48061;Maruri-Jatabe;7;0;3;0;0;4;0;0;0;2;5
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48062;Mendata;1;0;1;0;0;0;0;1;0;0;0
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48063;Mendexa;2;0;1;0;0;1;0;1;1;0;0
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48064;Meñaka;4;0;0;0;0;4;0;0;0;0;4
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48065;Ugao-Miraballes;46;0;19;2;0;25;0;0;17;4;25
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48066;Morga;0;0;0;0;0;0;0;0;0;0;0
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48067;Muxika;13;1;8;1;0;2;1;1;6;0;6
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48068;Mundaka;23;2;10;2;2;7;0;0;8;5;10
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48069;Mungia;384;25;175;7;12;161;4;1;144;16;223
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48070;Aulesti;5;0;4;0;0;1;0;0;2;0;3
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48071;Muskiz;293;2;223;3;1;64;0;4;115;74;100
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48072;Otxandio;10;3;4;0;1;2;0;0;3;0;7
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48073;Ondarroa;139;5;54;2;0;77;1;41;8;0;90
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48074;Urduña/Orduña;103;0;49;0;4;50;0;0;27;0;76
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48075;Orozko;174;1;48;2;1;122;0;2;156;1;15
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48076;Sukarrieta;3;0;1;0;1;0;1;0;1;0;2
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48077;Plentzia;21;2;6;0;2;9;2;0;0;1;20
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48078;Portugalete;391;4;100;4;21;251;11;0;7;22;362
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48079;Errigoiti;5;3;1;0;0;1;0;0;0;4;1
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48080;Valle de Trápaga-Trapagaran;447;10;300;15;5;112;5;0;55;41;351
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48081;Lezama;45;0;32;3;0;9;1;0;26;11;8
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48082;Santurtzi;1205;10;858;9;13;304;11;6;54;31;1114
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48083;Ortuella;103;3;44;6;4;45;1;0;36;6;61
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48084;Sestao;303;7;143;7;8;136;2;0;66;18;219
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48085;Sopelana;144;2;59;5;6;67;5;0;28;21;95
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48086;Sopuerta;89;1;17;0;1;70;0;0;5;1;83
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48087;Trucios-Turtzioz;4;0;1;0;0;3;0;0;0;0;4
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48088;Ubide;0;0;0;0;0;0;0;0;0;0;0
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48089;Urduliz;115;1;78;1;2;33;0;0;20;9;86
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48090;Balmaseda;66;3;24;1;1;36;1;0;13;4;49
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48091;Atxondo;154;1;119;0;1;33;0;1;138;4;11
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48092;Bedia;58;0;41;4;1;11;1;0;33;1;24
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48093;Areatza;13;0;6;0;1;5;1;3;0;1;9
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48094;Igorre;114;0;80;6;4;21;3;4;91;1;18
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48095;Zaldibar;101;2;74;2;1;21;1;0;78;0;23
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48096;Zalla;164;4;63;3;1;93;0;5;7;23;129
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48097;Zaratamo;96;5;56;0;4;31;0;2;20;3;71
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48901;Derio;789;17;265;10;12;466;19;0;39;42;708
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48902;Erandio;821;21;400;8;14;368;10;2;78;76;665
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48903;Loiu;151;1;63;4;4;77;2;0;10;9;132
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48904;Sondika;133;7;72;5;4;43;2;0;21;22;90
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48905;Zamudio;516;32;296;18;11;151;8;1;245;28;242
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48906;Forua;3;0;0;0;0;3;0;0;0;0;3
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48907;Kortezubi;3;0;0;0;0;3;0;0;0;0;3
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48908;Murueta;2;0;2;0;0;0;0;0;2;0;0
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48909;Nabarniz;0;0;0;0;0;0;0;0;0;0;0
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48910;Iurreta;178;11;114;4;3;45;1;4;120;5;49
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48911;Ajangiz;4;0;2;0;0;2;0;0;3;0;1
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48912;Alonsotegi;29;2;14;1;0;11;1;3;8;1;17
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48913;Zierbena;60;1;44;2;2;10;1;2;19;3;36
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48914;Arratzu;3;0;2;0;0;1;0;0;0;0;3
202102;Febrero de 2021;16;País Vasco;48;Bizkaia;48915;Ziortza-Bolibar;0;0;0;0;0;0;0;0;0;0;0
202102;Febrero de 2021;17;Rioja, La;26;Rioja, La;26001;Ábalos;5;0;1;0;0;3;1;0;0;0;5
