;;;;CONTRATOS POR MUNICIPIOS DESGLOSADO POR SEXO, TIPO DE CONTRATO Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;
Código mes ;mes;Código de CA;Comunidad Autónoma;Codigo Provincia;Provincia;Codigo Municipio; Municipio;Total Contratos;Contratos iniciales indefinidos hombres;Contratos iniciales temporales hombres;Contratos convertidos en indefinidos hombres;Contratos iniciales indefinidos mujeres;Contratos iniciales temporales mujeres;Contratos convertidos en indefinidos mujeres;Contratos  Agricultura;Contratos  Industria;Contratos Construcción;Contratos  Servicios
202306;Junio de 2023;9;Cataluña;25;Lleida;25905;Ribera d'Ondara;13;6;5;0;0;<5;0;<5;9;0;<5
202306;Junio de 2023;9;Cataluña;25;Lleida;25906;Valls d'Aguilar, Les;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;25;Lleida;25907;Torrefeta i Florejacs;<5;<5;0;0;<5;<5;0;<5;<5;0;0
202306;Junio de 2023;9;Cataluña;25;Lleida;25908;Fígols i Alinyà;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;25;Lleida;25909;Vansa i Fórnols, La;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;25;Lleida;25910;Josa i Tuixén;<5;0;0;0;0;<5;0;0;0;0;<5
202306;Junio de 2023;9;Cataluña;25;Lleida;25911;Plans de Sió, Els;<5;<5;0;0;<5;0;0;<5;0;<5;<5
202306;Junio de 2023;9;Cataluña;25;Lleida;25912;Gimenells i el Pla de la Font;23;19;0;0;<5;0;0;17;0;<5;5
202306;Junio de 2023;9;Cataluña;25;Lleida;25913;Riu de Cerdanya;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43001;Aiguamúrcia;59;14;21;<5;7;15;<5;8;12;6;33
202306;Junio de 2023;9;Cataluña;43;Tarragona;43002;Albinyana;36;23;<5;0;11;<5;0;<5;<5;<5;33
202306;Junio de 2023;9;Cataluña;43;Tarragona;43003;Albiol, L';29;13;<5;0;9;5;0;0;0;0;29
202306;Junio de 2023;9;Cataluña;43;Tarragona;43004;Alcanar;157;48;39;<5;44;22;<5;28;<5;<5;125
202306;Junio de 2023;9;Cataluña;43;Tarragona;43005;Alcover;58;15;21;<5;10;11;0;<5;17;5;35
202306;Junio de 2023;9;Cataluña;43;Tarragona;43006;Aldover;<5;<5;0;0;0;<5;0;0;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43007;Aleixar, L';<5;<5;<5;0;0;0;0;0;0;<5;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43008;Alfara de Carles;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43009;Alforja;13;<5;<5;0;<5;7;0;0;<5;<5;11
202306;Junio de 2023;9;Cataluña;43;Tarragona;43010;Alió;<5;<5;0;0;<5;<5;0;0;<5;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43011;Almoster;10;<5;<5;<5;<5;<5;0;0;0;<5;9
202306;Junio de 2023;9;Cataluña;43;Tarragona;43012;Altafulla;223;70;31;<5;69;49;<5;<5;0;<5;217
202306;Junio de 2023;9;Cataluña;43;Tarragona;43013;Ametlla de Mar, L';296;107;61;<5;83;39;<5;41;<5;6;247
202306;Junio de 2023;9;Cataluña;43;Tarragona;43014;Amposta;678;131;191;21;111;218;6;42;132;37;467
202306;Junio de 2023;9;Cataluña;43;Tarragona;43015;Arbolí;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43016;Arboç, L';117;23;36;<5;16;36;<5;0;46;<5;69
202306;Junio de 2023;9;Cataluña;43;Tarragona;43017;Argentera, L';0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43018;Arnes;5;<5;0;0;0;<5;0;0;0;0;5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43019;Ascó;62;16;16;<5;<5;20;<5;<5;21;8;32
202306;Junio de 2023;9;Cataluña;43;Tarragona;43020;Banyeres del Penedès;45;5;12;<5;11;14;<5;<5;15;5;24
202306;Junio de 2023;9;Cataluña;43;Tarragona;43021;Barberà de la Conca;9;<5;<5;0;0;<5;0;<5;0;0;6
202306;Junio de 2023;9;Cataluña;43;Tarragona;43022;Batea;38;13;8;<5;7;9;0;8;<5;5;24
202306;Junio de 2023;9;Cataluña;43;Tarragona;43023;Bellmunt del Priorat;<5;0;0;0;0;<5;0;<5;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43024;Bellvei;66;30;18;0;11;7;0;0;0;<5;64
202306;Junio de 2023;9;Cataluña;43;Tarragona;43025;Benifallet;22;7;8;<5;<5;<5;<5;7;0;0;15
202306;Junio de 2023;9;Cataluña;43;Tarragona;43026;Benissanet;56;30;9;0;14;<5;0;45;0;0;11
202306;Junio de 2023;9;Cataluña;43;Tarragona;43027;Bisbal de Falset, La;<5;0;<5;0;0;<5;0;0;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43028;Bisbal del Penedès, La;176;19;58;<5;11;85;0;<5;<5;<5;166
202306;Junio de 2023;9;Cataluña;43;Tarragona;43029;Blancafort;5;<5;0;0;<5;<5;0;0;0;0;5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43030;Bonastre;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43031;Borges del Camp, Les;26;<5;12;0;<5;8;0;0;<5;<5;19
202306;Junio de 2023;9;Cataluña;43;Tarragona;43032;Bot;10;<5;0;0;<5;<5;<5;<5;6;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43033;Botarell;36;13;18;0;0;5;0;0;17;5;14
202306;Junio de 2023;9;Cataluña;43;Tarragona;43034;Bràfim;8;<5;0;0;<5;<5;0;0;0;<5;7
202306;Junio de 2023;9;Cataluña;43;Tarragona;43035;Cabacés;<5;0;<5;0;<5;0;0;0;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43036;Cabra del Camp;5;<5;<5;0;<5;<5;0;0;0;0;5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43037;Calafell;553;166;73;7;215;87;5;<5;13;30;509
202306;Junio de 2023;9;Cataluña;43;Tarragona;43038;Cambrils;1073;365;129;7;384;183;5;37;18;30;988
202306;Junio de 2023;9;Cataluña;43;Tarragona;43039;Capafonts;<5;0;0;0;<5;0;0;0;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43040;Capçanes;13;<5;<5;<5;<5;6;<5;<5;5;0;7
202306;Junio de 2023;9;Cataluña;43;Tarragona;43041;Caseres;<5;0;<5;0;0;0;0;0;0;<5;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43042;Castellvell del Camp;9;<5;0;0;<5;<5;0;0;<5;<5;7
202306;Junio de 2023;9;Cataluña;43;Tarragona;43043;Catllar, El;36;8;<5;<5;12;10;0;0;0;0;36
202306;Junio de 2023;9;Cataluña;43;Tarragona;43044;Sénia, La;77;27;18;<5;7;23;<5;<5;17;<5;56
202306;Junio de 2023;9;Cataluña;43;Tarragona;43045;Colldejou;<5;<5;0;0;0;0;0;0;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43046;Conesa;<5;<5;0;0;0;0;0;0;0;<5;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43047;Constantí;303;90;124;13;21;51;<5;<5;44;23;235
202306;Junio de 2023;9;Cataluña;43;Tarragona;43048;Corbera d'Ebre;17;<5;<5;0;6;<5;0;<5;0;<5;15
202306;Junio de 2023;9;Cataluña;43;Tarragona;43049;Cornudella de Montsant;11;<5;<5;0;5;<5;0;0;0;0;11
202306;Junio de 2023;9;Cataluña;43;Tarragona;43050;Creixell;107;25;10;<5;36;35;0;0;0;0;107
202306;Junio de 2023;9;Cataluña;43;Tarragona;43051;Cunit;169;59;16;0;43;49;<5;0;<5;10;156
202306;Junio de 2023;9;Cataluña;43;Tarragona;43052;Xerta;13;9;<5;0;<5;<5;0;<5;0;0;11
202306;Junio de 2023;9;Cataluña;43;Tarragona;43053;Duesaigües;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43054;Espluga de Francolí, L';112;11;29;<5;14;55;0;0;37;<5;71
202306;Junio de 2023;9;Cataluña;43;Tarragona;43055;Falset;82;11;32;0;10;29;0;8;27;0;47
202306;Junio de 2023;9;Cataluña;43;Tarragona;43056;Fatarella, La;10;0;<5;0;0;8;0;0;0;0;10
202306;Junio de 2023;9;Cataluña;43;Tarragona;43057;Febró, La;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43058;Figuera, La;<5;<5;0;0;<5;0;0;0;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43059;Figuerola del Camp;<5;0;0;0;0;<5;0;0;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43060;Flix;30;9;6;<5;5;9;0;<5;<5;<5;22
202306;Junio de 2023;9;Cataluña;43;Tarragona;43061;Forès;<5;0;<5;0;0;0;0;0;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43062;Freginals;7;<5;5;0;0;<5;0;<5;0;0;6
202306;Junio de 2023;9;Cataluña;43;Tarragona;43063;Galera, La;15;<5;5;0;<5;<5;0;0;0;0;15
202306;Junio de 2023;9;Cataluña;43;Tarragona;43064;Gandesa;81;24;20;<5;15;18;<5;0;16;<5;62
202306;Junio de 2023;9;Cataluña;43;Tarragona;43065;Garcia;6;<5;<5;0;<5;<5;0;0;0;0;6
202306;Junio de 2023;9;Cataluña;43;Tarragona;43066;Garidells, Els;<5;<5;0;0;<5;0;0;0;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43067;Ginestar;<5;0;0;0;<5;<5;0;0;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43068;Godall;8;0;5;0;0;<5;0;0;0;0;8
202306;Junio de 2023;9;Cataluña;43;Tarragona;43069;Gratallops;12;7;<5;0;<5;0;0;<5;8;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43070;Guiamets, Els;5;0;0;0;<5;<5;0;0;0;0;5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43071;Horta de Sant Joan;16;<5;<5;0;<5;7;0;<5;0;<5;11
202306;Junio de 2023;9;Cataluña;43;Tarragona;43072;Lloar, El;<5;0;0;0;<5;<5;0;0;<5;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43073;Llorac;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43074;Llorenç del Penedès;140;10;21;<5;12;96;0;<5;110;<5;28
202306;Junio de 2023;9;Cataluña;43;Tarragona;43075;Margalef;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43076;Marçà;<5;0;<5;0;0;0;0;<5;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43077;Mas de Barberans;<5;0;<5;0;0;0;0;<5;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43078;Masdenverge;7;<5;<5;0;0;<5;0;0;<5;0;6
202306;Junio de 2023;9;Cataluña;43;Tarragona;43079;Masllorenç;<5;<5;<5;0;0;0;0;0;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43080;Masó, La;9;<5;0;0;0;7;0;0;<5;0;7
202306;Junio de 2023;9;Cataluña;43;Tarragona;43081;Maspujols;6;<5;0;0;<5;<5;0;<5;0;<5;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43082;Masroig, El;9;0;5;0;0;<5;0;<5;8;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43083;Milà, El;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43084;Miravet;13;<5;<5;0;<5;<5;0;5;0;0;8
202306;Junio de 2023;9;Cataluña;43;Tarragona;43085;Molar, El;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43086;Montblanc;739;61;305;9;65;298;<5;<5;550;7;178
202306;Junio de 2023;9;Cataluña;43;Tarragona;43088;Montbrió del Camp;119;13;26;<5;16;63;0;<5;0;<5;116
202306;Junio de 2023;9;Cataluña;43;Tarragona;43089;Montferri;<5;0;<5;0;0;0;0;<5;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43090;Montmell, El;9;<5;6;0;0;<5;0;<5;0;<5;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43091;Mont-ral;<5;<5;0;0;0;0;0;0;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43092;Mont-roig del Camp;471;151;83;5;145;87;0;<5;8;22;437
202306;Junio de 2023;9;Cataluña;43;Tarragona;43093;Móra d'Ebre;190;14;56;0;20;95;5;9;17;6;158
202306;Junio de 2023;9;Cataluña;43;Tarragona;43094;Móra la Nova;69;10;18;0;9;32;0;12;<5;<5;54
202306;Junio de 2023;9;Cataluña;43;Tarragona;43095;Morell, El;60;8;26;<5;<5;18;<5;0;24;10;26
202306;Junio de 2023;9;Cataluña;43;Tarragona;43096;Morera de Montsant, La;10;<5;0;0;7;<5;0;<5;<5;0;8
202306;Junio de 2023;9;Cataluña;43;Tarragona;43097;Nou de Gaià, La;<5;0;<5;0;0;<5;0;0;0;<5;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43098;Nulles;8;<5;<5;0;<5;<5;0;0;<5;<5;6
202306;Junio de 2023;9;Cataluña;43;Tarragona;43099;Palma d'Ebre, La;<5;<5;<5;0;0;0;0;0;0;<5;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43100;Pallaresos, Els;80;10;36;0;<5;30;<5;0;17;<5;61
202306;Junio de 2023;9;Cataluña;43;Tarragona;43101;Passanant i Belltall;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43102;Paüls;<5;0;0;0;<5;0;0;0;<5;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43103;Perafort;31;12;12;<5;<5;<5;0;0;8;<5;20
202306;Junio de 2023;9;Cataluña;43;Tarragona;43104;Perelló, El;90;15;21;<5;10;40;<5;<5;<5;<5;84
202306;Junio de 2023;9;Cataluña;43;Tarragona;43105;Piles, Les;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43106;Pinell de Brai, El;6;0;5;0;<5;0;0;0;0;<5;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43107;Pira;8;<5;5;0;0;<5;0;0;5;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43108;Pla de Santa Maria, El;94;11;27;5;13;33;5;0;71;0;23
202306;Junio de 2023;9;Cataluña;43;Tarragona;43109;Pobla de Mafumet, La;118;31;60;9;5;12;<5;0;76;12;30
202306;Junio de 2023;9;Cataluña;43;Tarragona;43110;Pobla de Massaluca, La;<5;<5;<5;0;0;<5;0;0;<5;<5;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43111;Pobla de Montornès, La;17;<5;5;<5;<5;5;0;0;7;0;10
202306;Junio de 2023;9;Cataluña;43;Tarragona;43112;Poboleda;<5;0;0;0;<5;0;0;0;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43113;Pont d'Armentera, El;<5;<5;<5;0;0;<5;0;0;<5;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43114;Porrera;6;<5;0;0;<5;<5;0;<5;<5;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43115;Pradell de la Teixeta;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43116;Prades;21;<5;<5;<5;<5;10;0;0;<5;0;19
202306;Junio de 2023;9;Cataluña;43;Tarragona;43117;Prat de Comte;<5;<5;<5;0;0;0;0;<5;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43118;Pratdip;<5;0;<5;0;0;<5;0;0;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43119;Puigpelat;40;8;23;0;<5;8;0;0;13;0;27
202306;Junio de 2023;9;Cataluña;43;Tarragona;43120;Querol;14;<5;7;0;0;<5;0;<5;0;0;12
202306;Junio de 2023;9;Cataluña;43;Tarragona;43121;Rasquera;<5;<5;<5;0;0;0;0;0;0;<5;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43122;Renau;<5;0;0;0;<5;0;0;0;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43123;Reus;2741;593;702;31;474;909;32;24;393;153;2171
202306;Junio de 2023;9;Cataluña;43;Tarragona;43124;Riba, La;13;<5;7;<5;<5;<5;0;0;10;<5;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43125;Riba-roja d'Ebre;8;<5;<5;0;<5;<5;0;<5;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43126;Riera de Gaià, La;23;9;5;<5;<5;<5;0;<5;9;<5;12
202306;Junio de 2023;9;Cataluña;43;Tarragona;43127;Riudecanyes;14;<5;<5;0;8;<5;0;<5;0;<5;12
202306;Junio de 2023;9;Cataluña;43;Tarragona;43128;Riudecols;8;<5;<5;<5;<5;0;0;0;<5;<5;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43129;Riudoms;122;29;30;<5;31;28;<5;8;15;13;86
202306;Junio de 2023;9;Cataluña;43;Tarragona;43130;Rocafort de Queralt;<5;<5;0;0;0;0;0;0;0;<5;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43131;Roda de Barà;314;116;36;<5;129;28;<5;0;39;16;259
202306;Junio de 2023;9;Cataluña;43;Tarragona;43132;Rodonyà;5;<5;<5;0;0;0;<5;0;<5;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43133;Roquetes;112;17;47;<5;8;36;<5;12;41;<5;56
202306;Junio de 2023;9;Cataluña;43;Tarragona;43134;Rourell, El;<5;0;<5;0;0;0;0;0;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43135;Salomó;<5;<5;0;0;<5;0;0;0;<5;<5;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43136;Ràpita, La;301;113;33;5;106;41;<5;26;28;11;236
202306;Junio de 2023;9;Cataluña;43;Tarragona;43137;Sant Jaume dels Domenys;27;7;<5;<5;6;8;<5;0;15;<5;11
202306;Junio de 2023;9;Cataluña;43;Tarragona;43138;Santa Bàrbara;74;15;14;<5;26;11;6;<5;<5;<5;64
202306;Junio de 2023;9;Cataluña;43;Tarragona;43139;Santa Coloma de Queralt;49;13;<5;0;13;21;0;0;6;<5;41
202306;Junio de 2023;9;Cataluña;43;Tarragona;43140;Santa Oliva;256;15;104;7;14;116;0;0;9;6;241
202306;Junio de 2023;9;Cataluña;43;Tarragona;43141;Pontils;<5;0;<5;0;0;0;<5;<5;<5;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43142;Sarral;125;36;36;<5;12;40;0;0;82;0;43
202306;Junio de 2023;9;Cataluña;43;Tarragona;43143;Savallà del Comtat;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43144;Secuita, La;12;<5;<5;0;<5;<5;0;<5;0;0;10
202306;Junio de 2023;9;Cataluña;43;Tarragona;43145;Selva del Camp, La;222;55;76;7;32;51;<5;0;68;16;138
202306;Junio de 2023;9;Cataluña;43;Tarragona;43146;Senan;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43147;Solivella;5;<5;<5;<5;0;<5;0;<5;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43148;Tarragona;5198;1093;1354;78;960;1638;75;9;517;246;4426
202306;Junio de 2023;9;Cataluña;43;Tarragona;43149;Tivenys;7;<5;0;<5;<5;0;0;<5;<5;<5;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43150;Tivissa;111;84;<5;0;20;6;0;79;<5;<5;30
202306;Junio de 2023;9;Cataluña;43;Tarragona;43151;Torre de Fontaubella, La;<5;0;<5;0;<5;<5;0;0;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43152;Torre de l'Espanyol, La;47;25;<5;0;16;<5;0;37;0;0;10
202306;Junio de 2023;9;Cataluña;43;Tarragona;43153;Torredembarra;347;93;62;8;74;103;7;<5;18;12;316
202306;Junio de 2023;9;Cataluña;43;Tarragona;43154;Torroja del Priorat;<5;<5;<5;0;0;0;0;0;0;<5;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43155;Tortosa;910;208;201;16;187;287;11;84;129;36;661
202306;Junio de 2023;9;Cataluña;43;Tarragona;43156;Ulldecona;129;31;34;5;21;32;6;0;58;<5;67
202306;Junio de 2023;9;Cataluña;43;Tarragona;43157;Ulldemolins;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43158;Vallclara;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43159;Vallfogona de Riucorb;5;<5;<5;0;<5;<5;0;0;0;0;5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43160;Vallmoll;347;14;207;<5;<5;121;0;0;342;0;5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43161;Valls;704;163;203;8;99;225;6;0;112;26;566
202306;Junio de 2023;9;Cataluña;43;Tarragona;43162;Vandellòs i l'Hospitalet de l'Infant;310;91;74;<5;86;55;<5;<5;49;11;248
202306;Junio de 2023;9;Cataluña;43;Tarragona;43163;Vendrell, El;839;243;201;<5;174;211;8;<5;62;38;735
202306;Junio de 2023;9;Cataluña;43;Tarragona;43164;Vespella de Gaià;<5;0;<5;0;<5;0;0;0;<5;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43165;Vilabella;7;<5;<5;0;<5;0;0;0;7;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43166;Vilallonga del Camp;43;8;20;0;8;7;0;0;27;<5;15
202306;Junio de 2023;9;Cataluña;43;Tarragona;43167;Vilanova d'Escornalbou;<5;<5;0;0;0;<5;0;0;0;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43168;Vilanova de Prades;6;<5;<5;0;<5;<5;0;0;0;0;6
202306;Junio de 2023;9;Cataluña;43;Tarragona;43169;Vilaplana;10;<5;7;0;<5;<5;0;0;0;0;10
202306;Junio de 2023;9;Cataluña;43;Tarragona;43170;Vila-rodona;54;35;6;0;11;<5;0;17;<5;0;34
202306;Junio de 2023;9;Cataluña;43;Tarragona;43171;Vila-seca;937;315;205;9;262;144;<5;<5;66;22;848
202306;Junio de 2023;9;Cataluña;43;Tarragona;43172;Vilaverd;14;<5;5;<5;<5;<5;0;0;6;0;8
202306;Junio de 2023;9;Cataluña;43;Tarragona;43173;Vilella Alta, La;<5;<5;0;0;0;0;0;<5;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43174;Vilella Baixa, La;0;0;0;0;0;0;0;0;0;0;0
202306;Junio de 2023;9;Cataluña;43;Tarragona;43175;Vilalba dels Arcs;7;0;5;0;0;<5;<5;0;0;0;7
202306;Junio de 2023;9;Cataluña;43;Tarragona;43176;Vimbodí i Poblet;15;<5;<5;0;5;<5;0;0;<5;<5;10
202306;Junio de 2023;9;Cataluña;43;Tarragona;43177;Vinebre;<5;0;<5;0;0;<5;0;0;<5;0;<5
202306;Junio de 2023;9;Cataluña;43;Tarragona;43178;Vinyols i els Arcs;55;16;8;<5;20;9;<5;<5;<5;<5;47
202306;Junio de 2023;9;Cataluña;43;Tarragona;43901;Deltebre;280;92;32;<5;80;71;<5;27;<5;25;224
202306;Junio de 2023;9;Cataluña;43;Tarragona;43902;Sant Jaume d'Enveja;33;17;<5;0;5;7;0;14;<5;<5;14
202306;Junio de 2023;9;Cataluña;43;Tarragona;43903;Camarles;86;30;20;6;18;10;<5;14;11;18;43
202306;Junio de 2023;9;Cataluña;43;Tarragona;43904;Aldea, L';78;32;26;<5;11;5;<5;23;10;5;40
202306;Junio de 2023;9;Cataluña;43;Tarragona;43905;Salou;2039;830;174;8;741;277;9;0;31;61;1947
202306;Junio de 2023;9;Cataluña;43;Tarragona;43906;Ampolla, L';145;38;34;<5;37;31;<5;10;0;<5;132
202306;Junio de 2023;9;Cataluña;43;Tarragona;43907;Canonja, La;201;83;70;5;19;23;<5;0;42;17;142
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03001;Adsubia;20;<5;9;0;0;9;0;0;<5;0;19
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03002;Agost;76;20;28;<5;12;11;<5;<5;19;<5;52
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03003;Agres;11;<5;<5;0;<5;<5;0;0;0;0;11
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03004;Aigües;<5;<5;0;0;0;0;0;0;0;0;<5
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03005;Albatera;333;119;93;<5;52;63;<5;112;15;10;196
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03006;Alcalalí;<5;0;<5;0;<5;<5;0;0;0;0;<5
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03007;Alcocer de Planes;<5;<5;0;0;<5;<5;0;0;0;0;<5
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03008;Alcoleja;<5;0;<5;0;0;0;0;0;0;0;<5
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03009;Alcoy/Alcoi;1127;150;407;19;141;394;16;14;364;44;705
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03010;Alfafara;<5;<5;0;0;0;0;0;0;0;<5;<5
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03011;Alfàs del Pi, l';465;150;69;6;138;97;5;0;5;35;425
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03012;Algorfa;84;17;29;<5;10;27;0;43;<5;<5;36
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03013;Algueña;22;7;<5;<5;<5;7;<5;<5;<5;<5;14
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03014;Alicante/Alacant;12060;2803;3443;166;2205;3284;159;211;733;550;10566
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03015;Almoradí;426;145;82;17;77;100;5;90;47;32;257
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03016;Almudaina;<5;<5;0;<5;<5;0;0;0;<5;0;<5
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03017;Alqueria d'Asnar, l';7;<5;<5;<5;<5;0;0;0;<5;<5;5
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03018;Altea;666;261;97;7;193;104;<5;14;12;37;603
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03019;Aspe;361;89;144;13;44;70;<5;98;70;28;165
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03020;Balones;<5;0;<5;0;0;0;0;0;0;0;<5
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03021;Banyeres de Mariola;203;70;28;<5;64;38;0;0;88;6;109
202306;Junio de 2023;10;Comunitat Valenciana;3;Alicante/Alacant;03022;Benasau;7;<5;0;<5;0;<5;<5;0;<5;0;<5
